timestamp,bitcoin_prices,ethereum_prices,tether_prices,binancecoin_prices,ripple_prices,usd-coin_prices,staked-ether_prices,solana_prices,cardano_prices,dogecoin_prices,tron_prices,the-open-network_prices,matic-network_prices,polkadot_prices,wrapped-bitcoin_prices,chainlink_prices,litecoin_prices,bitcoin-cash_prices,shiba-inu_prices,dai_prices,bitcoin_total_volumes,ethereum_total_volumes,tether_total_volumes,binancecoin_total_volumes,ripple_total_volumes,usd-coin_total_volumes,staked-ether_total_volumes,solana_total_volumes,cardano_total_volumes,dogecoin_total_volumes,tron_total_volumes,the-open-network_total_volumes,matic-network_total_volumes,polkadot_total_volumes,wrapped-bitcoin_total_volumes,chainlink_total_volumes,litecoin_total_volumes,bitcoin-cash_total_volumes,shiba-inu_total_volumes,dai_total_volumes,bitcoin_market_caps,ethereum_market_caps,tether_market_caps,binancecoin_market_caps,ripple_market_caps,usd-coin_market_caps,staked-ether_market_caps,solana_market_caps,cardano_market_caps,dogecoin_market_caps,tron_market_caps,the-open-network_market_caps,matic-network_market_caps,polkadot_market_caps,wrapped-bitcoin_market_caps,chainlink_market_caps,litecoin_market_caps,bitcoin-cash_market_caps,shiba-inu_market_caps,dai_market_caps
2019-06-13,8145.05909812096,260.5666340627198,1.003690157140306,34.9388429708274,0.4009998907280815,0.9987240389027506,,,0.09619876111923988,0.0030842027141841145,0.03356207282112194,,0.023710133343086148,,8173.719241030773,1.1409350143787533,134.7032168465242,394.1529704856992,,,22181532883.49916,12143678886.284647,27987260340.661167,541231338.3070711,1448401396.3600838,2049717159.0398748,,,376113617.20364136,80469854.18146233,990464465.2443484,,45489808.02600256,,24180.68815258064,22795354.219533313,6229664880.603744,1646289456.5255632,,,144409895371.7695,27568882097.168007,2064333364.3944988,5023100993.491128,17027842290.850485,341070351.6987576,,,2975683026.8447676,369086026.5661322,2203594921.1606927,,51535963.68612039,,0.0,415194463.64591056,8355572151.065706,7019929485.315792,,
2019-06-14,8227.625725590904,255.1204266417473,1.002651733777907,35.06496913774314,0.40089664879068343,1.000988185025491,,,0.0898343994124557,0.0030884163087753036,0.03262550238425738,,0.0232212275070925,,8253.57191680194,1.8366071279778158,131.15347272119587,412.3778262977847,,,22919390183.839664,8992183283.907227,28135792220.931046,610526678.3203813,1476173702.2015498,2588629188.4414473,,,348557657.64185214,77256002.32609716,897987620.4387239,,57059260.53866467,,52947.775350419426,307545400.5074281,5119765922.609904,2446873405.6860566,,,145982200973.5864,27144233034.692554,2061629669.929947,4911356614.844514,17022857947.078163,344673326.6087941,,,2796706743.4341445,370363169.08916485,2151413711.5082016,,49975244.82925779,,0.0,670293193.7759259,8157896757.904061,7353866484.474359,,
2019-06-15,8671.505388660793,263.92853843827874,1.000464837979131,32.53511291051955,0.40490736601560867,0.9961121599121703,,,0.09027318734323488,0.0032971833206310044,0.03204407541399676,,0.021151822769608322,,8692.788483309398,1.63236725398175,132.09764512248688,419.6342976618193,,,23291543613.425556,9249836453.371191,29408856003.5163,729707610.6941328,1511681420.3548443,1883465392.2007582,,,309320337.76228714,99893564.60197589,916745471.4964126,,45609709.02514853,,64383.792310171455,277705301.8198929,4955175385.5437155,2149100172.5284324,,,154448670610.87314,28177766390.07106,2062747244.7515252,4571563043.66355,17237603648.787327,348823456.55398226,,,2817397668.8695474,396185467.6391648,2121402969.5579555,,45637339.24130931,,0.0,594354849.0028158,8233268204.231973,7511981581.90863,,
2019-06-16,8818.609506932296,268.1121928964469,1.0027495052244726,32.73662175929157,0.4099321007992998,0.9983310853331963,,,0.09151425248161667,0.003220037788218985,0.03268630972207683,,0.022564048745833867,,8732.46511177406,1.7266371555081024,137.67733610703365,421.74295703850544,,,21892878336.785255,8326314916.480807,28939981289.078648,308517145.2540336,1691204116.9115326,2699800279.826856,,,274801292.68918175,91845481.27749816,832558213.6648686,,41376359.44770077,,66254.44369644795,107831099.39699905,4847718036.566606,1866981377.964921,,,156571955413.46933,28555069614.98048,2064294985.9248483,4595064196.296147,17417379239.959103,349968804.5407158,,,2847331607.9208784,386239561.26716745,2157959747.4877987,,48117850.638910025,,0.0,625956738.7238253,8569206112.50246,7524582586.610954,,
2019-06-17,8978.77258780693,269.0716935274996,0.9997226604448464,32.29551616334512,0.42707984579882496,1.001112050231655,,,0.09224850135138556,0.0032966965703420292,0.032856218957847544,,0.02314670515669152,,9004.800917409335,1.6623621674541886,136.64663118539352,427.80325719114376,,,27305637341.28109,11214016847.926468,33591555228.428055,485544582.6230159,2704062272.640241,2797432348.6743093,,,348312939.7426708,109738546.1628549,934245702.7346292,,39432554.45913444,,172093.98888077258,78898557.58596651,4866490225.758411,2214527368.2448134,,,159990740760.34872,28730739929.02647,2061521966.3026097,4534968212.238294,18239801084.91914,349808117.16019255,,,2877948520.148884,396417532.30023617,2180424565.471653,,50240871.9315466,,0.0,610799055.884391,8532388387.92241,7653818144.661636,,
2019-06-18,9312.868294808708,273.12368845247914,1.0022530017986808,33.82649909972988,0.4455181226198829,0.9993317005591263,,,0.09313824629824667,0.0032101690278904522,0.0338161088941522,,0.021710355514659194,,9347.29923283678,1.963237763501175,133.9626898489453,431.6857797564676,,,27464356714.403492,10113175117.058073,32648150633.291325,465666757.4397981,2924019807.891432,2795316143.2788534,,,289880198.2288467,87956878.42177561,938798120.3768657,,33740043.09616906,,215146.39372558298,168549813.41554588,4245137132.5190372,1871987872.8343813,,,165478791606.02725,29075955330.534096,2060407741.5764933,4748959734.978701,18974636052.468895,347100852.7089284,,,2896488284.2348585,385479117.7773617,2234966262.1081963,,46777411.148546115,,0.0,713862968.5906363,8346180239.006554,7704109670.250511,,
2019-06-19,9094.021746079217,264.78793107969506,1.0039417152241432,34.490303122087795,0.42874431911968836,1.0104149948369634,,,0.08958593604707549,0.0031993398791925476,0.033027778307242114,,0.0223922266756101,,9073.64070449998,1.8195727640773744,135.74816461373425,413.70017720317924,,,25029522786.9119,9119385783.21149,31592545398.492226,569015628.2685193,2771980976.293154,1959330933.0468051,,,251155012.2237024,92624842.80609077,849659551.1639,,31736411.32730231,,82789.45870357839,120215446.51341419,4739038501.898743,1982663423.0595715,,,161689176435.31613,28216787936.482452,2069235158.4367325,4833090693.744878,18227858735.080383,350947022.4913204,,,2783192130.4349365,383921207.46574503,2182610784.5237784,,48709215.9153947,,0.0,662082231.2649233,8457404254.9308815,7384705398.884887,,
2019-06-20,9285.928674251472,269.1527997781388,1.0032604604341104,35.25139482130743,0.4362055466770004,1.0014965894239423,,,0.0901607430598065,0.0031629332387517976,0.03338582817037188,,0.02309069796664873,,9321.695747749787,1.8392616605124423,136.5322781226378,416.6139362741888,,,22298101529.460793,8141550514.028044,29363098574.229477,636637447.3417358,1880443514.4894888,1828632983.3443174,,,227201840.03856143,76593800.16781783,809136361.0791097,,54183244.37969357,,31953.429857567655,61589177.55416415,5231170785.344614,1666610116.3384228,,,164856060873.05832,28662304286.474934,3570229455.490027,4950135106.4707575,18530036954.61989,346818809.4629906,,,2801766325.303918,379464013.28539765,2206475288.6083198,,49859833.7031693,,0.0,670060188.6455194,8493411992.156974,7427108364.310977,,
2019-06-21,9548.31456526146,272.334690986303,1.0027783855562322,36.82998150037514,0.4311924587376944,0.9978960586801418,,,0.08835758815796697,0.0031588014564729395,0.03278119512357904,,0.02259968288112068,,9592.842633456848,1.7631963809450761,135.80290167434305,414.20338563662426,,,24707058599.119995,9013711196.951782,31945510855.078415,554034951.3800732,1872182942.7894351,2045440349.7422736,,,302506726.026701,82578870.30163881,823037810.2324644,,35401143.90807466,,88933.5774928512,63023194.39993724,4433680320.526082,1809167839.8658402,,,169961289184.54773,29062957235.75888,3576128693.296882,5157341617.501331,18349745154.63111,347033782.110926,,,2748199233.2762322,379018007.9361148,2169479954.444879,,48851915.16555594,,0.0,645330155.4012268,8468197398.4707155,7402322199.050625,,
2019-06-22,10118.359455626854,294.47562296593696,1.0038414731680283,38.91793858342014,0.44419543376328835,0.9993153167430641,,,0.08948493917904113,0.003240805481378874,0.033246755757863296,,0.021190606751222,,9882.0895004661,1.7029574651314463,138.61947794457117,439.8727918210554,,,28580960082.617817,13984421402.12714,36213871218.687965,540952870.469896,2197641115.2434354,1955292525.6820762,,,189893730.24152938,109908416.6934826,790695993.5355769,,42987217.52297043,,140422.36006328973,77362910.36814617,5118152377.385691,2293948393.555587,,,179686819951.0701,31419443062.588604,3573088606.7578115,5444559979.27476,18874628120.21579,343842611.85076964,,,2782660835.193781,390062456.31317866,2196403825.480544,,45743869.913991764,,0.0,617851597.233704,8639536667.622364,7854017910.833904,,
2019-06-23,10704.922148115673,310.65499867231955,0.9985151739486791,37.926144365897606,0.47566898494524945,1.0026882068272327,,,0.09439321272883437,0.0033001710117333723,0.03727600333305535,,0.021885627758767033,,10723.091462540982,1.8430658406117417,141.82264047557197,482.03737860839783,,,40190146696.56423,14958216407.156822,47173001896.226944,458420127.1743612,4632564299.37837,2074650695.5892668,,,325185108.6496123,128666159.84646116,1298149600.4948742,,62292809.764565036,,133408.8081755822,82781507.1397511,6469626473.662427,4203160871.089413,,,190271555704.10333,33084459417.56612,3562869654.192345,5317366191.447736,20263950769.413776,344687046.8929666,,,2933643538.64211,396051546.82285535,2462531421.945496,,47416092.084097244,,0.0,671518000.3508204,8842055698.191433,8615468860.683868,,
2019-06-24,10846.12509964766,307.9472102635873,0.9979200685397536,37.28550830263468,0.4688108645393041,1.0108152322720498,,,0.09652528310575355,0.003322923567829834,0.037355828805602224,,0.02111757598220513,,10825.660482153975,1.8262226340656447,137.13613331868072,475.6566775724357,,,29108428088.363773,11379261835.846235,36863004752.6649,505906463.9855425,2947533575.87423,2014261991.8758147,,,296516343.5103329,108892533.89771909,1106378415.4520674,,38492722.83076165,,58772.88848355948,73312042.69951935,4621301531.138617,2866484809.6751432,,,193006026351.06372,32863219243.396492,3557802745.04675,5230849015.723017,19946875099.538143,348304785.49564844,,,3003824360.290797,398624903.13666135,2470092149.913646,,45620125.311411686,,0.0,665395025.1507319,8555970057.38142,8509077295.6528015,,
2019-06-25,11045.550419814825,311.06822902414945,1.0013962873147635,37.527680217591055,0.47357824533616727,1.0054401411317186,,,0.09768652420302633,0.003387246073391956,0.03847249914172167,,0.020723672674110443,,11075.120346407997,1.867875925818243,135.85685014427477,477.1754074083366,,,27529761440.98961,10801735316.460266,33495655091.130947,469235896.67297244,2327447810.186076,2032641148.3156934,,,212523520.59521064,112489958.44914298,1223730085.93132,,19311226.208773367,,102851.64722727903,44857016.655371174,4536663332.103164,2453973892.8203497,,,196224565118.84543,33154422291.905163,3564523270.7119393,5264089616.957419,20091885984.030888,348372350.81597626,,,3031937323.81649,405574731.0299834,2538140856.731501,,44753023.924934536,,0.0,680826666.7409858,8471753632.672371,8503827491.194258,,
2019-06-26,11808.419904075861,318.635944657736,1.0015622108840507,36.11575407972535,0.4699466182010064,1.0060165393347231,,,0.09675059527699448,0.003564525362027188,0.03857245489704237,,0.019158140179115855,,11787.029381541632,2.195210279387295,136.41166057096697,480.5117064953161,,,33544426408.459377,11894108469.494308,38060607067.95848,325608881.61261964,2819077634.1700883,1977401815.2812593,,,328043140.0077645,123817957.64004694,1323085357.3469155,,27817296.088681426,,139959.65295110273,239498832.40824085,5203003986.42725,2668509567.212631,,,209906767119.21564,33909642984.874393,3564219247.200822,5066153058.296499,19972957101.406395,347433770.5250524,,,3005189236.994673,426890818.8147902,2549065861.509341,,41373470.27392949,,0.0,799714870.0357814,8486012208.789715,8572063781.641188,,
2019-06-27,12996.124342788677,337.3409578098138,0.9954750446328436,35.746328940183346,0.46567098695510195,1.0112531087065046,,,0.09787657906455512,0.003409410151379169,0.036740673029633276,,0.01788664072228165,,12954.992998156664,2.2674121388379613,131.58024224692923,484.4525413635659,,,56948964491.46552,20783128904.669895,56829726377.53865,478806888.29135257,4686624019.381552,853174318.8062751,,,671946279.164299,118489940.53223734,1807699112.1794348,,64540534.11535855,,387513.030023786,213404006.82415769,6671202463.207191,4072831355.768455,,,231104555834.96542,36033928259.050896,3539771132.287302,5010433484.490698,19803154744.736454,357394195.327167,,,3044379770.128304,409636402.5577541,2434202662.9255886,,38734904.11679759,,0.0,824159792.5285007,8235782514.49842,8674209977.368685,,
2019-06-28,11178.682998186501,295.8416528876357,0.9972794686054653,33.98946094586673,0.40862143636692605,1.0215707743741298,,,0.08638225407864202,0.003341466230271839,0.03255999306581545,,0.019414255484757125,,11243.592304488799,2.2803533656606607,115.14830452937629,414.77597131591705,,,49628524363.00495,17565136833.06944,57542317244.38208,398518850.06483406,4079102906.128352,2406593310.328376,,,425821930.8758738,131166208.06810255,1667328780.0188053,,71947730.25663866,,274819.4401737496,197400024.05441645,6892763677.850476,3514624750.640674,,,198805331511.7231,31578278682.118446,3552864720.1395583,4751801260.626573,17456010264.591877,367523057.903342,,,2685995312.9360614,399725102.497439,2152075512.8746696,,42164738.77447959,,0.0,831904575.1074748,7228421259.342606,7406404058.229665,,
2019-06-29,12352.19686591269,309.949031472406,0.9982571235032763,34.440175083617284,0.42419799835559024,1.001571069932153,,,0.08904612991804452,0.003587058933600297,0.03371899933686143,,0.01928801559399202,,12429.877131691825,3.040249344186508,119.63980586588153,434.7822525281322,,,44872003180.54631,13481294400.562168,47360691929.32848,309098476.01931185,2518459272.760998,2366918516.658599,,,418527931.38976073,130444258.24716687,1513810339.8089752,,50630118.86531852,,196148.64983114027,248367110.39893526,5585164742.220899,2734590916.2234845,,,219700496726.02618,33044592666.437965,3551389706.673602,4834384845.61612,18022571581.23273,364309798.3721912,,,2763836871.007907,431003856.05171704,2227491446.8312902,,41898477.225710675,,0.0,1109527013.9272835,7470796127.9671135,7757639987.617193,,
2019-06-30,11972.555667220913,321.43279903776084,0.9998904578798079,35.5700040292038,0.42896030971311205,1.0014746169480329,,,0.09045972143967372,0.0034086988063534852,0.03532223676907292,,0.023876566692411755,,12092.77094197618,3.8016083396388924,133.95621031927172,443.568098339409,,,37724824506.92749,15410762009.028484,45311482594.83468,354473586.31850564,2524008308.457106,4875660957.989782,,,346418708.93438005,87408104.2394628,1371868951.3707643,,98174967.19698636,,69794.8752772886,966607668.4584318,6927712759.13671,2457639995.1776357,,,213020899675.1298,34306768610.59132,3561919866.2602863,5001220258.080438,18219179341.600826,367745517.2436757,,,2815098679.120193,409507233.4944977,2340376280.5873437,,51922816.68145897,,0.0,1381185619.3370721,8378881189.989049,7941873097.166845,,
2019-07-01,10888.097181679726,292.83887601724456,0.9985223360393336,32.08944679833465,0.39643748864425954,1.00834240117586,,,0.08330828430155335,0.0032082364187440747,0.03212009932119775,,0.02195680098774727,,10731.602639245226,3.413533739210506,122.56684305690813,400.32445642733154,,,34920211165.40479,14452227264.203045,42633499131.79861,261834959.50158027,2042972341.6974328,3710826253.5759554,,,337900612.3627363,79934988.07565181,1322303169.7258568,,66977116.339674614,,103711.27169421062,437708478.06951684,6518524940.364725,2525929176.6995845,,,193705059813.9276,31176379854.59102,3535311442.319507,4511665471.407503,16831748098.04542,369921760.05069834,,,2571108566.877609,386939807.9730509,2131420637.9636118,,48567202.961990826,,0.0,1233546995.6339626,7624136052.740029,7205297071.228387,,
2019-07-02,10639.046292232071,295.2558980709613,1.0009797019207418,33.258469954070044,0.4072883273013282,1.0024521792633196,,,0.08367770186140709,0.003218931267152435,0.03276753677768089,,0.022335406310262814,,10725.251804648462,3.600952939667723,123.17045878650231,418.6039959528811,,,37463414436.63033,14541502314.74893,44049926618.81558,284896198.11554676,2599021590.7396393,3175781599.448758,,,349024670.3840098,80210004.559078,1294948382.269056,,34688711.07213785,,48493.019631619754,438458144.6526206,5950238374.8517275,2470515807.321849,,,189075622551.36316,31498970007.217487,3561457686.491664,4663169792.682729,17336877754.212288,368266788.58186686,,,2601220003.7512603,386646062.3802725,2165158505.672335,,48492349.383932285,,0.0,1304757994.4742405,7689460745.398057,7470968476.354033,,
2019-07-03,10822.764178376405,290.9596721071729,1.0025738729223928,31.871920677090532,0.3988303337337495,1.0063704793504877,,,0.08088485355829379,0.0033913692892681615,0.03195952627260643,,0.021607580376026954,,10755.757700818856,3.7435001471040374,118.23958566072487,407.2611547183986,,,39264695559.40571,13634093714.668394,44614821900.26048,335470974.429479,2060372052.6549523,3149702836.5203056,,,360130368.67133296,137113784.95719483,1259828180.3003278,,54515200.950424954,,72599.32144830126,445578279.6062765,5394392706.783507,2492380442.0284348,,,191741802293.97986,30959350149.490692,3566382379.050883,4467346461.655678,17028337734.931097,372599499.4142473,,,2508983263.5802903,407566311.47757614,2113784242.6165123,,46885776.08767703,,0.0,1359660582.627168,7371293845.530923,7242019534.303869,,
2019-07-04,11975.637393818817,304.1705424011823,1.0039097082379143,32.589470734468485,0.4078721505653602,1.0030411138468454,,,0.0827285980601328,0.0034702241402248613,0.03297765690635721,,0.019345337537531346,,12005.89879803896,3.5300369751065306,121.77796248794202,422.64856784855175,,,39944515601.67296,13852646285.058842,44099351278.89371,279468185.52655786,2074587322.6151896,3333426135.1499662,,,321767772.31681174,155514136.267172,1026689074.4171134,,46923166.17563198,,140826.80267903447,238751222.62144107,4984868026.245761,2188365264.250165,,,213139916541.64767,32463482348.950417,3577972123.4720073,4572105241.518767,17341255103.139385,368501014.0852529,,,2574110651.856144,416566926.3629943,2181963357.828323,,41923684.088597976,,0.0,1287746844.2223196,7602388116.290505,7551126430.935592,,
2019-07-05,11229.60561912491,285.2194708797813,1.0045607909882586,33.22910267314982,0.38954227448018497,1.0054587440927647,,,0.07890517120127188,0.003280930058296234,0.03141351852005786,,0.018106594477698478,,11205.116836850038,3.490042476624885,120.38342606298455,401.6465922653956,,,32487314999.664185,11865088600.655111,38913379740.641624,339615577.8943294,2030600591.452092,3372846020.8702106,,,271096158.74449724,133147284.35765569,990528469.1574296,,35399057.682218626,,218993.08893866456,231408932.48504376,4969335761.2350855,1923526603.9585543,,,199869428146.8407,30439535096.682316,3570217113.2154574,4659887619.83046,16573208977.826082,369590744.5521087,,,2450389762.4538803,394319142.9462747,2071284361.7748656,,39593808.55140861,,0.0,1260144505.964907,7516608516.4691,7169150375.635224,,
2019-07-06,10987.248856214646,287.98591058443674,1.001615042150494,32.69095244848287,0.37942942175258837,1.0025656535208927,,,0.07634163132587295,0.003922182829444712,0.03182968590396933,,0.01839574877656693,,11062.269569704215,3.6921077800615745,118.48818581293699,399.10525153343434,,,31349147296.84112,12482686164.985281,36978106233.24612,246047340.03585237,1990548634.4520094,3189686510.3068023,,,281659364.1326728,297605111.0650309,1162948979.0293076,,29338015.905113272,,142666.89093601078,222848736.68042716,4497505048.182784,1992265945.7605135,,,195514947598.0145,30740130568.29118,3559642713.480675,4588827809.904668,16114742611.58369,367909222.5238753,,,2374193617.599052,469938038.54042846,2105640582.3366225,,39966864.42293798,,0.0,1345649892.9345312,7405601753.833105,7129686656.03747,,
2019-07-07,11279.476377672418,289.57713834106636,1.0042311309142156,32.714424385525504,0.3915895158348332,1.0058844445889823,,,0.0774725854156618,0.0036758508156585924,0.032200269355860886,,0.017712131849654995,,11296.695946179672,3.477499917417069,118.66564797692163,408.5870518276234,,,28013279880.59072,11073979598.076387,35153748157.91306,214684254.77047685,2188947742.3766565,3172705018.0085025,,,311096812.3153187,166973336.68084297,934737815.1662196,,12546472.907332009,,117204.60431490076,137388742.1386493,3846627212.6789875,1805778480.9260364,,,200989208002.57162,30937887121.98499,3579481363.191742,4597167665.7238655,16671723145.361917,372580686.4637217,,,2412564608.183136,441852818.1831142,2134130257.5381835,,38514627.58036139,,0.0,1267447308.1116047,7427280769.493157,7314404210.402803,,
2019-07-08,11436.430746923896,305.33625290070216,1.004528554791548,33.06562097291882,0.3958213306486169,1.0006235648824766,,,0.0797018230848796,0.0036651119707950086,0.03494011859623054,,0.017703511709679747,,11352.354200264002,3.2931555940936614,119.89957878761247,411.4454150033727,,,25828700446.947784,9431071377.576225,33589746567.12486,188520942.4275107,1740393390.5105326,3317242151.5071473,,,283632330.84826064,139755212.46155283,1084432634.8278992,,14691072.90233989,,70706.7201933031,127200097.37911215,3507943036.9948044,1736194013.1898427,,,203441013269.87305,32585483973.188705,3577075803.6564465,4638830309.290225,16819872957.736542,370382727.8416522,,,2473664824.1434264,440590807.6449232,2320911847.7137847,,38417837.92950353,,0.0,1198803686.4829655,7482914954.061211,7351661686.107227,,
2019-07-09,12260.28269787262,312.4663688290414,1.0031117022196738,33.41995235007216,0.40187294188188344,0.9993227300700108,,,0.08030358304095145,0.0037792458340538547,0.03402026309882908,,0.016688509354315095,,12308.9415488081,3.3387141407490444,123.19058229837785,418.06600818982207,,,30917398835.988853,11412190952.131702,39234907930.11226,257515081.57049227,1876546419.054725,3672350386.797805,,,264778872.23315412,154000367.15301347,1186891737.6624048,,20897547.41435909,,145014.23264745515,156820121.0399268,4585954747.018865,1753986992.6089194,,,217909027168.13293,33325496553.950596,3564791484.502092,4684838627.8422365,17076092243.293385,376246247.03452575,,,2494041314.5068035,454495414.35014206,2250128862.742053,,36185159.20980829,,0.0,1216404218.3335512,7703960525.433525,7469076275.010885,,
2019-07-10,12544.167261709219,307.7796837520068,1.001933505842751,32.53941803550763,0.39468358821365523,1.0018462288582095,,,0.07795321597659362,0.003638299068588723,0.034344863814297785,,0.0161873635371264,,12561.81095241499,3.0808281716566865,119.18566680946546,415.37166632787216,,,35885342263.04269,12539512334.617245,46685030019.81722,206210576.14648694,2105251167.7122507,5508806041.359687,,,270224457.168757,135518550.80299947,1165651177.7083435,,27542262.30685972,,248816.5702210886,198934778.12733898,4678510431.469683,1987232212.7506773,,,223082925042.62775,32850299631.681156,3562808036.057597,4566488798.446848,16774388739.137636,376694321.3573301,,,2421239430.5849485,437420214.6218797,2270406969.9695544,,34907619.822241776,,0.0,1121620402.3170073,7449471741.729066,7421369074.964507,,
2019-07-11,12166.398288868606,290.009967157574,1.003311667948729,31.37039574069432,0.36382796349467034,1.0045652677069055,,,0.07189336539178602,0.0033871918009023096,0.03214263101267514,,0.01623179820490713,,12176.902605693429,3.131414340362042,108.48781517181128,391.1820260450597,,,42163626088.16242,14363666681.915071,53418693199.262634,257707408.839736,3097274139.2750907,5439787166.898545,,,221231598.57233316,72813385.64639723,1143908607.5452332,,43493929.46800774,,471580.4175835307,219118356.20905727,5610935949.236532,2268063750.860656,,,216918064309.90915,30956973577.480614,3576572917.4553237,4407009412.272718,15485492118.34823,379833502.979171,,,2237805031.6634216,407708935.99193686,2128904316.1294377,,35261877.19657901,,0.0,1142303723.0195389,6784525322.785103,7000906845.905644,,
2019-07-12,11385.060490564521,268.6352130477999,1.0038468242204404,29.47546617806322,0.33217329442431803,1.005685215025054,,,0.06512761424817616,0.00323157736870384,0.028066226857327344,,0.01446671453258537,,11318.235004715321,2.796385211797692,102.28559331765346,344.9589685588898,,,37061858272.52717,11259727245.112816,49464495672.43032,204760017.4465198,2987364186.6516166,5186503140.315827,,,274303313.97290605,66669003.8258524,1085818217.7167652,,27648674.35241354,,247877.7381828951,140648315.36067578,5528066517.840636,3051270099.6097593,,,202244103401.21423,28636795382.556053,3576444028.079833,4119531544.688404,14118488461.449438,379882966.3746261,,,2022544559.0691803,387274624.50343055,1854799557.5357935,,31441314.491103597,,0.0,1007003259.4636506,6387392580.081841,6113978587.018901,,
2019-07-13,11804.562793905448,275.80920843487644,1.0053042633446714,32.0463382617632,0.3447696128350739,1.0012585270365302,,,0.06954524921824569,0.003312886017095076,0.029574468914524036,,0.015780378304293505,,11882.258245688357,3.1780872252178516,105.22571914951757,353.6267121169772,,,30078548879.930676,9759415139.820307,40613726064.59949,394444012.90996736,2417853774.789672,4974809823.0951185,,,270563781.6220112,56681078.18422438,893023567.3162485,,24209839.450270507,,138896.37919359378,205834546.36478204,3971435483.3031397,2078482668.1722975,,,210058300503.64526,29477046976.610035,3576348203.6364255,4469994675.162688,14664460412.439537,382598914.16260993,,,2161637825.879889,398321026.1273414,1958138182.7348094,,34237784.59946981,,0.0,1158099277.6405966,6581391030.661965,6327739640.478663,,
2019-07-14,11418.511855491488,270.314761247692,1.004838278063105,31.572765100961472,0.3331680881382959,1.0041474447061505,,,0.0671818241171605,0.003240826615900563,0.028487556383754865,,0.016644659560562457,,11437.925105099606,3.1810817479052402,101.36570935465674,345.3197211663992,,,28485045772.443813,8942739616.455101,39982557208.187256,261655985.37868467,1742813425.6812415,5197607701.795941,,,229698210.92260438,48417430.571051665,761102094.4155518,,36346886.02484361,,137993.59940527886,185306297.09628057,3754110835.0444937,1878620982.077633,,,202979011731.3034,28810921295.770554,3571889150.0334644,4394416140.5938425,14165785462.682325,383726603.57779586,,,2086539190.1500196,389414196.6029629,1882890267.1507065,,36146828.87760338,,0.0,1158578082.5366414,6334530260.52375,6163907261.264953,,
2019-07-15,10285.461109066944,227.12207268042678,1.0026733396118555,28.433096105009277,0.3064131803866211,1.0060046817227213,,,0.059465709066443745,0.0029449375538202986,0.02521111922032544,,0.014369554806469774,,10049.003882191171,2.7903953336269556,89.43528430580956,281.9075590678855,,,29857566850.991676,10112411751.87944,42169435429.82959,251891277.34341794,2105009226.0283072,5457227491.823982,,,208552058.8617118,54586907.22806306,839632749.8973277,,23341262.550038844,,202261.64321593332,120205452.18577954,4317468211.254751,2350339568.3500476,,,183265698057.30487,24246464997.184734,3542690109.1881547,3972548359.232892,12926890404.342726,384909989.955163,,,1853240285.0037353,354231517.9531698,1671386264.3549256,,31117634.209929466,,0.0,1016640819.461465,5590909888.118659,5071783203.801818,,
2019-07-16,10911.345158309634,230.18019411198864,1.0026210620814744,28.367249931948486,0.3097409525654331,1.0008334158631407,,,0.05863966042805709,0.003103108470095903,0.02534033587205347,,0.013875669079358093,,10844.257427208611,2.7210987288631827,90.89757367099993,315.85158267692333,,,37553147017.32781,12728221879.918568,49555137657.77083,200366016.47181922,2937047968.91624,5475379570.775293,,,272335513.2211476,64199750.86820556,935105185.0182827,,18281687.84957352,,319605.31803372886,127803598.21362506,3991747203.678433,2965084922.094337,,,195225460386.1362,24761194859.108467,3570423336.9946322,3957842252.0288725,13234306671.312214,384083284.5355743,,,1830497000.8659518,374245698.58999413,1680085061.0728452,,30148521.101809222,,0.0,993306523.6980698,5697715522.675685,5673553212.150914,,
2019-07-17,9538.827124243868,199.94052185387875,1.0034744891754914,25.201075044884668,0.2978603972565497,1.0046952778942067,,,0.05211358082184511,0.002797463219256446,0.02150511638746513,,0.012095696675992276,,9566.556958488613,2.209900045342796,80.00788650754522,283.7511143006805,,,34409824868.73926,11546792446.85422,45463964133.683975,392803308.1999357,2218366259.4323545,5520764442.742725,,,191797018.55217832,57721046.225394346,806416544.578465,,17457787.11768699,,264878.3572376445,103173512.76188727,4039029622.3985376,2515002006.0046597,,,170100385848.08353,21404242629.096542,3563402790.986723,3517761488.652381,12688163582.394085,405893629.63442427,,,1622987702.918755,336640256.07609683,1426235277.777935,,26238465.205937084,,0.0,807706410.4667205,5020018291.47606,5073694186.501847,,
2019-07-18,9657.303101319074,210.83853712737297,1.001095465707545,27.54721821016101,0.31088273157682106,0.9990434068567036,,,0.05493991661707475,0.002990930896521402,0.022728248951603944,,0.013190027511248028,,9648.77363539674,2.3976923304092645,89.78860118991061,290.63741566258557,,,33328381504.616615,11495306974.325901,47115862666.99195,502199697.7583623,3188296353.499149,5317082024.206538,,,182179811.40635923,62182006.96646135,872585314.4930663,,19960944.14784561,,1563285.1802660068,142165105.74722087,4873538936.859651,2595676126.811553,,,172236725014.4112,22555777896.46238,3566889749.299954,3847535318.9135447,13264731228.020422,424095209.34419316,,,1709568873.9207873,360459119.87653166,1505639211.7217875,,28639861.29528767,,0.0,873898716.6467584,5631083951.946994,5204289457.589377,,
