Date,AMZN_price,GOOGL_price,HPQ_price,IBM_price,QCOM_price,AMZN_volume,GOOGL_volume,HPQ_volume,IBM_volume,QCOM_volume
2020-01-28,92.20325088500977,72.12899780273438,21.744999885559082,133.4703598022461,88.46500015258789,56160000,29724000,8610900,3610374,9187000
2020-01-29,93.2442512512207,72.73825073242188,21.59999942779541,132.4952163696289,88.18499755859375,41760000,21566000,8548000,3194275,8158500
2020-01-30,93.08700180053711,72.2562484741211,21.405000686645508,129.99044036865234,87.0250015258789,126548000,27110000,8308300,5290563,8379400
2020-01-31,101.44975280761719,72.41824722290039,21.34500026702881,136.1567840576172,86.10499954223633,311346000,43822000,11420500,19868352,9503600
2020-02-03,101.21875,73.57275009155273,21.47000026702881,139.1873779296875,85.87000274658203,117834000,71636000,8202900,9295488,7792700
2020-02-04,101.8792495727539,72.23424911499023,21.579999923706055,141.6156768798828,88.15999984741211,105786000,95880000,10185100,5879566,9236400
2020-02-05,102.57550048828125,72.35649871826172,21.670000076293945,147.03154754638672,90.20499801635742,87524000,36376000,8857200,15048593,14220900
2020-02-06,102.02750015258788,73.3010025024414,21.835000038146973,150.17686462402344,88.48500061035156,63660000,37822000,5703500,8786923,21059000
2020-02-07,103.4157485961914,73.76649856567383,21.65999984741211,147.44741821289062,88.70499801635742,101906000,28360000,7343100,6718876,10725100
2020-02-10,105.51399993896484,74.60200119018555,22.360000610351562,146.28106689453125,87.56999969482422,101124000,38302000,13112200,5480831,7481300
2020-02-11,108.04875183105469,75.88325119018555,22.1299991607666,147.20362854003906,90.18500137329102,114920000,34852000,9181000,4011515,9452800
2020-02-12,108.38850021362305,75.72425079345703,22.414999961853027,147.76290893554688,91.8650016784668,66686000,31042000,12993500,4641939,9824200
2020-02-13,107.80699920654297,75.74874877929688,22.26499938964844,147.34225463867188,90.57999801635742,60636000,22914000,9202700,3996452,8428300
2020-02-14,107.12325286865234,75.63999938964844,22.324999809265137,145.47323608398438,89.79500198364258,52124000,23198000,8979300,6379763,6256500
2020-02-18,107.25449752807617,76.03924942016602,22.145000457763672,143.8910140991211,88.26499938964844,58912000,25642000,8465800,3496778,7248100
2020-02-19,108.65549850463867,76.29300308227539,22.434999465942383,144.45507049560547,89.63500213623047,51224000,22746000,13283600,2858613,7820900
2020-02-20,107.60599899291992,75.78324890136719,22.59999942779541,143.94359588623047,90.27999877929688,62626000,25962000,20458200,3013003,9754900
2020-02-21,105.81375122070312,74.73600006103516,22.645000457763672,143.34607696533203,87.68000030517578,92926000,42520000,16987100,3699597,12257600
2020-02-24,100.68174743652344,71.07925033569336,22.199999809265137,140.26290893554688,83.77000045776367,130940000,49560000,21989400,5703210,12158500
2020-02-25,99.82550048828125,70.4317512512207,23.315000534057617,137.8250503540039,82.02000045776367,124382000,51580000,44019200,6497229,14725000
2020-02-26,99.37799835205078,69.75550079345703,23.104999542236328,135.59273529052734,80.55999755859375,104492000,49776000,16657000,5656663,13125000
2020-02-27,96.44400024414062,67.09099960327148,22.045000076293945,129.87571716308594,76.76000213623047,162880000,62290000,23949800,8808471,17898300
2020-02-28,92.52225112915039,65.26649856567383,20.770000457763672,123.06405639648438,76.57499694824219,189620000,80198000,26357500,13607832,20843300
2020-03-02,95.61275100708008,67.8167495727539,21.324999809265137,125.42543029785156,78.91999816894531,135234000,55430000,15428100,8923844,15043400
2020-03-03,97.11050033569336,68.43574905395508,21.125,126.14722442626953,80.2400016784668,150690000,56602000,19957500,8259321,16356200
2020-03-04,97.5,67.99449920654297,21.19499969482422,125.85085678100586,79.9800033569336,95458000,47598000,18364200,5226234,9894900
2020-03-05,96.76800155639648,66.38175201416016,21.335000038146973,124.63671112060547,80.03499984741211,94964000,54380000,16562300,5696725,9396200
2020-03-06,94.50925064086914,63.99899864196777,21.1899995803833,120.86520004272461,76.95500183105469,105472000,64640000,12858900,8570192,11536500
2020-03-09,90.60149765014648,61.26925086975098,19.605000495910645,114.57456970214844,73.96500015258789,156264000,69252000,14985100,11252345,13898500
2020-03-10,92.81100082397461,62.25899887084961,19.56999969482422,115.02867889404297,76.60000228881836,142666000,54872000,9319500,11935592,13615600
2020-03-11,91.82049942016602,61.20174980163574,19.019999504089355,114.22562026977539,75.75500106811523,112496000,54732000,14195100,8835039,13376500
2020-03-12,86.0,57.43050003051758,17.460000038146973,101.37667465209962,69.76499938964844,226924000,94326000,12917200,13088284,19386200
2020-03-13,86.67324829101562,58.16724967956543,17.52500057220459,100.36806869506836,71.96500015258789,176194000,79400000,16605100,13077197,15971400
2020-03-16,84.63700103759766,55.31374931335449,15.019999980926514,96.75430297851562,67.81499862670898,178346000,96520000,16105100,11054128,16134700
2020-03-17,88.67549896240234,54.37750053405762,14.375,97.75334548950195,66.0049991607666,218342000,83194000,20724700,9684182,16864500
2020-03-18,89.66650009155273,53.54974937438965,13.364999771118164,98.62810516357422,61.779998779296875,192904000,93044000,11237900,9176035,18381200
2020-03-19,94.44124984741211,55.20400047302246,13.625,96.52485656738281,63.29500198364258,207998000,74064000,13536500,8782739,17127400
2020-03-20,94.4432487487793,55.01449966430664,14.195000171661377,93.54684448242188,64.38500213623047,196358000,82878000,17318900,11031639,16591500
2020-03-23,93.28499984741211,51.894500732421875,13.46500015258789,90.00955963134766,61.98500061035156,156170000,83672000,15106500,10176952,14920300
2020-03-24,96.38349914550781,55.49399948120117,14.825000286102295,98.1357536315918,64.90500068664551,142942000,72468000,14245700,8340699,18966800
2020-03-25,95.9010009765625,55.72949981689453,15.834999561309814,102.92065048217773,64.70999908447266,129582000,90324000,14110600,9052084,15969800
2020-03-26,96.14450073242188,56.587751388549805,16.759999752044678,104.5506706237793,66.45500183105469,124426000,76562000,20615300,7482561,15820300
2020-03-27,95.99275207519531,56.376251220703125,16.71500015258789,104.7562141418457,67.5250015258789,107758000,62794000,11273200,6718458,9739100
2020-03-30,97.14925003051758,56.23724937438965,17.31999969482422,105.76959609985352,67.77999877929688,122522000,58736000,11892700,5820467,9880800
2020-03-31,98.42575073242188,57.75299835205078,17.449999809265137,107.06501007080078,68.51000213623047,102472000,65228000,16771900,6635092,13213900
2020-04-01,95.94900131225586,55.572750091552734,15.639999866485596,102.50477981567383,66.8499984741211,82438000,51970000,18685400,6394093,14167900
2020-04-02,95.43825149536133,55.39750099182129,15.28499984741211,102.99235153198242,66.78499984741211,86720000,56410000,15832200,6619820,15432900
2020-04-03,95.38699722290039,54.846750259399414,14.954999923706055,102.76768493652344,66.62000274658203,72198000,51374000,12047500,4747585,8600700
2020-04-06,98.2135009765625,57.89374923706055,15.195000171661377,107.91586685180664,69.51000213623047,115464000,63320000,21196000,7357773,12153100
2020-04-07,100.83349990844727,59.95075035095215,15.585000038146973,112.06501007080078,72.88000106811523,102280000,61620000,23111100,5852684,11285600
2020-04-08,101.37874984741212,59.971248626708984,15.729999542236328,112.3470344543457,73.39999771118164,79546000,40334000,21466300,5395896,10695600
2020-04-09,101.7665023803711,60.36024856567383,16.15999984741211,116.19981002807617,72.41999816894531,92930000,54028000,14773100,5832705,15459400
2020-04-13,105.45000076293945,59.92125129699707,15.679999828338623,114.64627075195312,72.47500228881836,134334000,38702000,9803100,5355206,7896500
2020-04-14,111.95524978637695,62.60724830627441,15.839999675750732,118.45124053955078,76.31999969482422,161744000,63358000,17585800,5322780,11314100
2020-04-15,114.4592514038086,62.72775077819824,15.240000247955322,113.26481628417969,75.18499755859375,137332000,42236000,9487300,5896616,9951700
2020-04-16,119.9000015258789,62.78899955749512,14.945000171661377,111.93594741821289,76.53499984741211,240764000,57896000,12117400,6754650,8819700
2020-04-17,117.9005012512207,63.89999961853027,15.544999599456787,113.91491317749023,76.8650016784668,158600000,51050000,17718700,5194436,9926000
2020-04-20,120.77574920654297,63.331499099731445,15.194999694824219,115.20076370239258,75.16500091552734,115414000,35292000,16571900,8558058,7217700
2020-04-21,117.69924926757812,61.375,14.804999828338623,109.56500625610352,72.86000061035156,149534000,49648000,12232300,15009054,9273800
2020-04-22,118.625,62.92700004577637,14.704999923706055,113.70936965942383,74.04499816894531,84244000,46296000,12847100,7412479,7365300
2020-04-23,120.15749740600586,63.71700096130371,14.845000267028809,115.7504768371582,74.96500015258789,101332000,34202000,11357300,7198154,7673800
2020-04-24,120.06074905395508,63.04275131225586,14.90500020980835,117.47610092163086,74.88500213623047,76498000,37402000,11254600,5215251,6071300
2020-04-27,120.19700241088867,63.979000091552734,15.119999885559082,120.67877960205078,76.65499877929688,112912000,44186000,11356200,5150295,7219500
2020-04-28,116.9875030517578,62.87849998474121,15.619999885559082,121.21414947509766,76.47000122070312,105388000,80700000,15964400,4997893,6250500
2020-04-29,117.54724884033203,67.17200088500977,16.249999523162842,122.77246856689453,78.03499984741211,91832000,108358000,18232300,5499450,11950200
2020-04-30,121.77524948120117,66.7874984741211,15.835000038146973,120.69311904907227,79.07500076293945,190692000,55842000,11954700,6941047,17113500
2020-05-01,115.51575088500977,66.52725219726562,14.920000076293945,117.04589080810545,76.1349983215332,195452000,48872000,9405800,5152073,9742100
2020-05-04,114.58399963378906,65.51200103759766,14.674999713897705,115.37284851074219,75.01499938964844,97318000,30806000,9864900,4202723,7202400
2020-05-05,116.45325088500977,67.6510009765625,15.019999980926514,117.96845245361328,77.68499755859375,64850000,39666000,10683400,4078772,7540800
2020-05-06,116.93624877929688,67.84550094604492,14.820000171661377,117.81070709228516,79.32999801635742,62356000,31732000,8422800,4042372,8179700
2020-05-07,117.97775268554688,68.2135009765625,15.059999942779541,116.6873779296875,79.21500015258789,67928000,30652000,9652300,4615580,7291800
2020-05-08,118.60599899291992,69.21625137329102,15.480000019073486,116.77342224121094,80.2249984741211,64132000,33326000,12000300,5232615,7887200
2020-05-11,119.79449844360352,69.77574920654297,15.240000247955322,116.6921615600586,80.40499877929688,65184000,32718000,9961700,3697924,6604600
2020-05-12,119.3499984741211,69.72100067138672,15.224999904632568,116.91204833984376,80.09500122070312,61498000,33918000,9161000,5004587,7318100
2020-05-13,118.63750076293945,67.83349990844727,14.389999866485596,112.2562141418457,78.13000106811523,95658000,40368000,12796100,6153409,9584800
2020-05-14,118.61449813842773,67.01675033569336,13.955000400543213,109.41682434082031,78.23500061035156,72962000,36660000,14935300,5501332,9956800
2020-05-15,119.18424987792969,67.83949661254883,14.544999599456787,111.20458602905273,76.03499984741211,84700000,41544000,13232100,5006470,29597800
2020-05-18,120.42525100708008,68.67399978637695,15.805000305175781,115.73135757446289,78.69499969482422,87144000,47094000,18013000,4399162,13191000
2020-05-19,122.84925079345703,69.15625,16.65000057220459,115.82696151733398,79.07500076293945,86410000,31586000,19523700,3390191,8118400
2020-05-20,124.18200302124023,69.98625183105469,17.290000915527344,116.19024658203125,80.82500076293945,79962000,38262000,16561300,4017372,11379200
2020-05-21,124.19974899291992,70.27124786376953,17.119999885559082,115.05258178710938,78.97999954223633,102288000,30894000,8731500,4184941,8141500
2020-05-22,122.4995002746582,70.32374954223633,16.90999984741211,113.31740188598633,78.0250015258789,57342000,28544000,8480500,4373117,5530400
2020-05-26,121.9015007019043,71.61275100708008,17.25,116.45793533325195,79.17499923706055,71364000,44590000,9027300,5720888,10067300
2020-05-27,118.5895004272461,70.49875259399414,17.135000228881836,119.16825866699219,77.7400016784668,101138000,31684000,15044600,5990965,9125900
2020-05-28,120.38000106811523,71.0885009765625,15.319999694824219,120.07170104980469,79.6050033569336,63804000,35170000,50083800,4095404,11161700
2020-05-29,121.01425170898438,71.31775283813477,15.014999866485596,118.24569702148438,79.54999923706055,70198000,37044000,29035900,8294675,10558700
2020-06-01,123.02750015258788,71.59650039672852,15.264999866485596,119.397705078125,79.86000061035156,58578000,25162000,19564600,3003798,6474800
2020-06-02,122.97100067138672,71.61524963378906,15.440000057220459,119.81835556030273,82.39500045776367,50598000,23442000,28266700,3115093,13255300
2020-06-03,123.72925186157227,72.01575088500977,16.514999389648438,122.65774536132812,84.78499984741211,53420000,27732000,19391500,4097914,13029300
2020-06-04,123.93875122070312,71.1832504272461,16.59500026702881,122.35659790039062,85.32499694824219,58974000,26982000,20873100,4042581,12109000
2020-06-05,123.14450073242188,71.3479995727539,17.38499927520752,127.14149475097656,88.6500015258789,66128000,42642000,19470700,6163764,11882100
2020-06-08,125.43349838256836,71.83699798583984,17.97000026702881,128.17877960205078,89.91999816894531,79414000,33878000,18930900,5617543,9748300
2020-06-09,128.78575134277344,72.75399780273438,17.44499969482422,126.49139404296875,89.7249984741211,103520000,33624000,15369200,5641706,7327700
2020-06-10,133.71524810791016,73.17824935913086,17.109999656677246,125.25334930419922,91.08499908447266,98920000,31762000,24239900,4952601,9079700
2020-06-11,130.19025039672852,71.25025177001953,15.964999675750732,116.60612106323242,86.48500061035156,116002000,47144000,22947700,12304726,15241700
2020-06-12,128.12075424194336,70.50775146484375,16.160000324249268,115.86997985839844,85.33499908447266,108722000,36676000,13611900,6506434,10113200
2020-06-15,127.29999923706055,70.30500030517578,16.335000038146973,115.03823852539062,84.83499908447266,77302000,30468000,15649900,5385959,9852600
2020-06-16,129.9000015258789,72.15399932861328,17.1850004196167,119.81835556030273,89.10000228881836,71712000,30648000,15253100,5864608,12639800
2020-06-17,132.17050170898438,72.4332504272461,17.074999809265137,119.33556365966797,90.19499969482422,59186000,30610000,12427500,3302013,7620300
2020-06-18,132.39374542236328,71.9802474975586,16.835000038146973,117.93976974487305,89.7599983215332,49756000,34862000,10313100,2997208,5709500
2020-06-19,133.91075134277344,71.58749771118164,17.02500057220459,119.05831527709961,88.89500045776367,115540000,52784000,29456100,8471554,23213800
2020-06-22,134.5999984741211,71.75350189208984,16.675000190734863,116.17112731933594,88.5250015258789,64176000,29442000,10895000,4993081,8028000
2020-06-23,137.52874755859375,73.00500106811523,17.15999984741211,115.74091720581055,89.86000061035156,84634000,37752000,12517300,6937700,7778700
2020-06-24,137.9250030517578,72.64474868774414,16.515000343322754,111.95028686523438,88.625,90532000,31592000,17669700,7061546,8208800
2020-06-25,136.70924377441406,71.5464973449707,16.19499969482422,112.48088073730469,88.38999938964844,59374000,23958000,13512000,6412608,7062600
2020-06-26,136.76424407958984,69.80049896240234,16.420000076293945,112.45219802856445,88.63500213623047,130016000,97640000,30227400,11244605,9126500
2020-06-29,133.1719970703125,68.74124908447266,16.880000114440918,113.36042022705078,87.91500091552734,84468000,45074000,12255900,4350837,5870400
2020-06-30,136.1165008544922,70.27324676513672,17.22499942779541,114.81835556030273,90.46500015258789,75394000,40286000,12307100,4099797,9378500
2020-07-01,141.2249984741211,71.56650161743164,17.255000114440918,114.53154754638672,90.44000244140625,127268000,42182000,11761700,4869967,6990600
2020-07-02,145.66649627685547,73.48974990844727,17.295000076293945,115.04780197143555,91.6500015258789,131868000,57218000,10167400,3919362,8317300
2020-07-06,149.74700164794922,74.67449951171875,17.479999542236328,115.34894561767578,92.92499923706055,137612000,44712000,11548700,4231488,6933100
2020-07-07,151.4887466430664,75.2755012512207,16.97499942779541,113.21223831176758,92.7300033569336,105150000,42364000,14367300,4474893,6722400
2020-07-08,152.41000366210938,75.08675003051758,16.664999961853027,112.39005661010742,92.96999740600586,100752000,31766000,16397400,5431669,6692700
2020-07-09,156.6969985961914,75.61825180053711,16.380000114440918,111.47227478027344,92.69499969482422,127774000,41836000,12495000,4982098,6287700
2020-07-10,158.7675018310547,76.0515022277832,16.739999771118164,111.78776550292969,92.53999710083008,109720000,35918000,11230100,4482842,5687600
2020-07-13,160.3169937133789,77.07300186157227,17.28499984741211,114.55544662475586,92.66499710083008,154408000,42954000,10659000,4864632,7606400
2020-07-14,151.93450164794922,75.2182502746582,17.380000114440918,114.1539192199707,90.90999984741211,144638000,38108000,14898500,4742982,6571000
2020-07-15,151.78824615478516,75.85400009155273,18.005000114440918,117.64340591430664,91.97000122070312,115778000,31026000,14876500,4679176,6154100
2020-07-16,148.75575256347656,75.10449981689453,17.8149995803833,117.8967514038086,91.21500015258789,127884000,26484000,8319300,4530121,6178700
2020-07-17,149.31124877929688,75.53824996948242,17.699999809265137,118.94359588623048,91.72999954223633,95226000,34264000,14076400,4167892,5985700
2020-07-20,154.8844985961914,76.79275131225586,17.489999771118164,120.55927276611328,92.28499984741211,151964000,30166000,8371400,10384374,5407500
2020-07-21,158.65750122070312,78.49174880981445,17.744999885559082,123.31261825561523,92.82999801635742,122426000,27486000,10038400,16063004,7098600
2020-07-22,155.38150024414062,77.7552490234375,17.554999351501465,122.02198791503906,92.47999954223633,82084000,24482000,8483400,8572388,4366400
2020-07-23,151.70674896240234,76.9734992980957,17.730000495910645,122.61950302124023,91.10000228881836,113138000,33910000,7281300,4414225,9438500
2020-07-24,147.98949432373047,75.07550048828125,17.489999771118164,121.00860595703124,88.9000015258789,112648000,29902000,8019400,3693531,9520000
2020-07-27,152.84424591064453,76.24724960327148,17.65999984741211,119.99522018432617,91.04999923706055,83410000,27124000,9427300,3905136,8021700
2020-07-28,151.82125091552734,75.66324996948242,17.265000343322754,119.73709106445312,91.57999801635742,62534000,30910000,19906000,4370397,5818400
2020-07-29,150.89824676513672,75.90849685668945,16.989999771118164,119.53155136108398,92.68000030517578,59482000,22676000,12325900,2963109,11453000
2020-07-30,152.4250030517578,75.9015007019043,17.014999389648438,117.37093734741211,104.19499969482422,122566000,36042000,8938700,4171553,42122500
2020-07-31,159.94550323486328,73.97549819946289,17.389999389648438,116.67303848266602,106.13000106811523,161710000,91468000,14603400,5519847,16765100
2020-08-03,157.1999969482422,74.23624801635742,17.6299991607666,117.8585090637207,110.01499938964844,101494000,45482000,7614300,3688301,18899400
2020-08-04,156.71125030517578,73.92850112915039,17.855000495910645,119.34990692138672,109.84000015258789,93886000,37212000,8697100,3625541,10205400
2020-08-05,158.52225494384766,74.03049850463867,18.049999237060547,120.1529655456543,111.27000045776367,78330000,29134000,9822400,3786102,7967400
2020-08-06,160.32250213623047,74.45425033569336,18.100000381469727,120.10516357421876,110.64500045776367,78812000,33306000,8267200,3574287,6392200
2020-08-07,159.53699493408203,75.15900039672852,18.3149995803833,118.68069076538086,108.5250015258789,78722000,27718000,6907700,3818946,11155900
2020-08-10,156.8507537841797,74.61599731445312,18.765000343322754,120.65965270996094,107.35499954223633,63346000,20546000,8436300,4150842,10087100
2020-08-11,155.8054962158203,74.71575164794922,18.954999923706055,122.88719177246094,108.375,74362000,31098000,10594000,5231255,17803000
2020-08-12,156.89524841308594,74.91675186157227,18.630000114440918,121.25717163085938,112.95000076293945,70442000,22512000,9132400,3692066,18664700
2020-08-13,159.31300354003906,76.12950134277344,18.53499984741211,120.0573616027832,114.4849967956543,62980000,22388000,9263200,3317180,9958400
2020-08-14,157.45600128173828,75.4697494506836,18.195000648498535,119.24951934814453,113.54499816894531,55034000,21942000,11523000,3099716,6641000
2020-08-17,158.72875213623047,75.71950149536133,18.114999771118164,119.50286865234375,112.55999755859374,53824000,19990000,12917000,3514665,10283000
2020-08-18,163.14550018310547,76.97600173950195,18.039999961853027,119.37858581542967,112.44999694824219,106920000,28378000,8279000,3014990,6387000
2020-08-19,164.29750061035156,77.72150039672852,18.289999961853027,119.02485656738281,112.11000061035156,83702000,30472000,6196900,3916119,7747600
2020-08-20,163.76549530029297,77.86574935913086,18.094999313354492,117.99713134765625,110.32500076293945,66650000,26382000,5865500,2679015,7200300
2020-08-21,164.7447509765625,78.85475158691406,18.125,117.49044036865234,111.54999923706055,71518000,34838000,7473800,3540815,8546900
2020-08-24,165.94700622558594,79.59550094604492,18.625,119.22562026977539,114.6349983215332,93326000,25638000,5670000,4258057,10235000
2020-08-25,165.61000061035156,79.66899871826172,18.549999237060547,120.12906265258789,115.77000045776367,79856000,25150000,7465100,3114674,6208000
2020-08-26,169.90775299072266,81.34425354003906,18.4399995803833,119.05831909179688,115.86000061035156,130174000,52188000,10461000,3544162,7487400
2020-08-27,170.77499389648438,81.66999816894531,18.605000495910645,119.0630989074707,116.76499938964844,85296000,31350000,14543400,3580144,8206200
2020-08-28,170.4967498779297,81.67399978637695,19.515000343322754,119.27342224121094,117.2150001525879,57940000,22418000,22607800,3242182,6280300
2020-08-31,172.5,81.7457504272461,19.859999656677246,118.6806869506836,119.5900001525879,83718000,26422000,18537600,5049983,9694600
2020-09-01,174.5217514038086,82.21875,19.304999351501465,117.63862609863281,121.04000091552734,68644000,22652000,12850600,3300444,9091900
2020-09-02,175.97350311279297,84.6572494506836,19.614999771118164,120.59273529052734,122.86999893188477,78630000,49522000,10325900,6895650,9167700
2020-09-03,169.78524780273438,82.6927490234375,19.579999923706055,121.22370910644533,118.65499877929688,163222000,63726000,12562400,5979773,13560800
2020-09-04,162.3157501220703,79.3239974975586,19.210000038146973,117.87284851074219,115.0999984741211,175636000,55850000,10339300,6295037,11064300
2020-09-08,159.52124786376953,76.8012466430664,19.354999542236328,116.43403244018555,111.75,121884000,54032000,17584200,5449974,10245200
2020-09-09,162.20449829101562,77.09724807739258,19.640000343322754,117.1080322265625,114.03499984741211,103774000,39242000,10103400,3944152,9708400
2020-09-10,163.01100158691406,77.34149932861328,19.40999984741211,116.54875946044922,113.68999862670898,106614000,33024000,10408300,4161406,6166300
2020-09-11,157.5330047607422,75.79299926757812,19.255000114440918,116.36233139038086,113.625,101880000,30706000,10224500,3711313,6740200
2020-09-14,157.08475494384766,76.55274963378906,19.454999923706055,117.17973327636719,114.04000091552734,90592000,42660000,12678100,3809009,5397300
2020-09-15,157.09850311279297,76.82725143432617,19.505000114440918,117.41873550415039,116.29999923706055,80430000,23042000,8732700,3049299,8773700
2020-09-16,156.53475189208984,76.64899826049805,19.565000534057617,118.80018997192383,116.27000045776367,90244000,22128000,9701400,3962666,6340100
2020-09-17,150.04949951171875,74.02799987792969,19.07499980926514,118.31739807128906,113.3499984741211,128982000,40008000,8434100,3317180,7418100
2020-09-18,148.58349609375,73.17050170898438,19.0649995803833,118.3412971496582,112.6150016784668,177852000,63056000,21729600,5639614,15443200
2020-09-21,145.82500457763672,71.06850051879883,18.335000038146973,114.37858581542969,110.22000122070312,122358000,56908000,11370400,5555724,8197600
2020-09-22,153.35474395751953,72.33675003051758,18.43000030517578,115.19120407104492,112.33499908447266,138976000,33950000,8167500,3093859,6911200
2020-09-23,152.98450469970703,71.39400100708008,18.605000495910645,114.7323112487793,112.0,113054000,37726000,9745200,4120612,6553300
2020-09-24,150.8574981689453,71.00349807739258,18.125,112.81070709228516,111.26499938964844,110588000,34552000,8950500,3709325,6849000
2020-09-25,152.51349639892578,71.34049987792969,18.214999198913574,112.97801208496094,113.7750015258789,92304000,30326000,7839200,3089570,11718000
2020-09-28,157.3052520751953,72.98175048828125,18.755000114440918,116.03250503540039,116.82999801635742,84484000,30784000,11572100,3670623,9043600
2020-09-29,158.0199966430664,73.14999771118164,18.994999885559082,115.86997985839844,118.2249984741211,69916000,31816000,8211400,2203504,5655700
2020-09-30,158.67174530029297,73.54899978637695,19.079999923706055,116.49617767333984,118.0900001525879,97922000,40924000,11925400,3411111,5829700
2020-10-01,159.9000015258789,74.29674911499023,19.105000495910645,116.4722785949707,118.95499801635742,99438000,32884000,10634200,3359438,5316800
2020-10-02,157.9699935913086,73.15950012207031,18.90499973297119,114.9952163696289,117.04500198364258,112262000,31222000,8391100,3059759,5834300
2020-10-05,158.5844955444336,73.6197509765625,19.34500026702881,116.5391960144043,118.69000244140625,75506000,21602000,9371300,3190823,5835900
2020-10-06,156.8000030517578,73.23825073242188,19.27500057220459,117.79158782958984,120.80999755859375,101738000,26096000,11898900,4050426,7637000
2020-10-07,158.30975341796875,72.55500030517578,19.175000190734863,117.93021011352539,122.00500106811523,86188000,36108000,11850000,2944908,7410300
2020-10-08,160.20700073242188,73.83699798583984,19.390000343322754,126.8021011352539,123.1349983215332,63482000,26076000,8393500,26452189,4757500
2020-10-09,162.17049407958984,74.97124862670898,19.460000038146973,124.09177780151367,124.34000015258789,98158000,32966000,8176000,8737970,11073400
2020-10-12,170.89474487304688,77.94299697875977,19.59500026702881,121.7447395324707,126.3249969482422,167284000,55344000,7831400,4848315,7893800
2020-10-13,172.91500091552734,78.59475326538086,19.75999927520752,120.27246856689453,126.78999710083008,114894000,39072000,7111600,5654781,7605700
2020-10-14,170.12200164794922,78.24374771118164,19.699999809265137,120.49235153198242,130.67499542236328,116254000,33174000,6033400,3899593,13177100
2020-10-15,165.89700317382812,77.81325149536133,19.345000267028805,119.05831909179688,127.89500045776367,104468000,31210000,7697800,3541024,7376600
2020-10-16,163.9915008544922,78.38425064086914,19.704999923706055,120.02389907836914,128.9650001525879,129488000,34194000,7409100,4927078,6625400
2020-10-19,163.04349517822266,77.6712532043457,19.545000076293945,120.66443634033202,129.8300018310547,104472000,29734000,5010500,7822720,5765800
2020-10-20,161.45024871826172,77.35850143432617,19.5600004196167,113.28393936157227,128.42000198364258,90194000,41670000,6142600,22490151,4409800
2020-10-21,159.8470001220703,79.55700302124023,19.339999198913574,111.12810897827148,128.39500045776367,91854000,60322000,5817100,10204044,4344000
2020-10-22,158.01725006103516,79.77249908447266,19.21500015258789,109.48374938964844,128.2249984741211,84240000,30512000,6149500,8217167,3895100
2020-10-23,158.63324737548828,81.15074920654297,19.255000114440918,110.97036361694336,128.10000228881836,69334000,30548000,6232100,4072496,3943100
2020-10-26,160.90699768066406,79.93399810791016,18.53499984741211,108.38432312011719,126.53499984741211,118024000,35826000,12399800,7534756,6065900
2020-10-27,162.5739974975586,79.47475051879883,18.16999912261963,106.23805236816406,126.07500076293945,85820000,25902000,8907300,6209161,5825500
2020-10-28,160.6622543334961,76.5572509765625,17.524999618530273,103.08317184448242,122.43500137329102,111766000,45174000,12223900,9860956,8234800
2020-10-29,160.53125,77.63224792480469,17.579999923706055,103.34130096435547,124.79000091552734,131930000,55406000,7721800,7071169,7053300
2020-10-30,154.6500015258789,82.07225036621094,17.744999885559082,104.94741821289062,123.42499923706055,167728000,99878000,7882600,8285889,7811200
2020-11-02,150.7457504272461,81.8120002746582,18.255000114440918,108.06883239746094,124.29000091552734,145148000,44228000,7499100,5555829,5860300
2020-11-03,151.3969955444336,81.77774810791016,18.675000190734863,109.59847259521484,125.80500030517578,97958000,31432000,6340200,4397698,5832800
2020-11-04,159.61449432373047,86.82575225830078,18.460000038146973,107.58604049682617,127.82000350952148,136780000,71342000,8512600,6066905,12608900
2020-11-05,166.39199829101562,88.32125091552734,18.895000457763672,109.13002014160156,145.31500244140625,115786000,39758000,8926200,5127701,27910900
2020-11-06,163.85000610351562,87.62950134277344,19.15499973297119,109.22084045410156,145.09500122070312,92946000,28622000,6515700,5490663,7278500
2020-11-09,160.02774810791016,89.36100006103516,20.119999885559082,112.33747863769531,145.9250030517578,143808000,53440000,13946800,9405841,10666300
2020-11-10,153.33699798583984,86.88750076293945,19.869999885559082,112.05544662475586,140.8499984741211,131820000,43022000,11227200,5881449,12019900
2020-11-11,154.72875213623047,87.64899826049805,19.575000762939453,112.12715148925781,146.0449981689453,87338000,31838000,9736400,4486922,10222700
2020-11-12,156.54825592041016,87.57374954223633,19.02500057220459,109.87093734741211,145.79000091552734,87240000,26474000,8877500,6797117,8580700
2020-11-13,155.67774963378906,87.82775115966797,19.34500026702881,111.08030700683594,144.73999786376953,75124000,29744000,6526600,4898000,5899200
2020-11-16,155.38475036621094,88.89175033569336,20.0649995803833,112.65296173095703,146.9000015258789,76174000,25468000,11140100,5536896,7598500
2020-11-17,158.1127471923828,88.41575241088867,20.375,112.62428283691406,148.51499938964844,68894000,21314000,12321500,4324687,7438600
2020-11-18,156.12750244140625,87.58924865722656,20.695000648498535,112.63384246826172,150.12000274658203,58336000,20108000,9110300,4818713,12124500
2020-11-19,155.14800262451172,87.33774948120117,20.354999542236328,111.53919982910156,147.3800048828125,60206000,20106000,5731600,3597822,7743700
2020-11-20,155.77349853515625,87.58399963378906,20.510000228881836,112.20363235473633,147.52000427246094,67488000,27694000,7255900,5255418,5551900
